id,created_at,author_id,text,clean_text,code
1284080303322079232,2020-07-17 10:59:36+00:00,936192910923587584,@matcha_chai @ActDontReact That’s straight up third world shit right there!,That’s straight up third world shit right there!,-1
1284080455097163776,2020-07-17 11:00:12+00:00,1227417825142284288,"@matcha_chai Mayor Wheeler says he doesn’t approve of this. Why isn’t he instructing the Portland police to follow and surround these vehicles, and make arrests? He has ultimate jurisdiction over the streets of Portland. POTUS doesn’t. Let Trump’s people guard the fed courthouse — at gunpoint","Mayor Wheeler says he doesn’t approve of this. Why isn’t he instructing the Portland police to follow and surround these vehicles, and make arrests? He has ultimate jurisdiction over the streets of Portland. POTUS doesn’t. Let Trump’s people guard the fed courthouse — at gunpoint",-1
1284080834631405570,2020-07-17 11:01:42+00:00,936192910923587584,@matcha_chai @ActDontReact And since when do Feds dress like that and use minivans?,And since when do Feds dress like that and use minivans?,-1
1284082745103220737,2020-07-17 11:09:18+00:00,936192910923587584,@matcha_chai Surrounding the van. Block it’s exit. If they injure somebody you document it and take your pick of top level attorneys ready to pounce on these morons. Feds don’t drive minivans with golf hats on the dash. Ever heard of Miranda?,Surrounding the van. Block it’s exit. If they injure somebody you document it and take your pick of top level attorneys ready to pounce on these morons. Feds don’t drive minivans with golf hats on the dash. Ever heard of Miranda?,-1
1284085630948069377,2020-07-17 11:20:46+00:00,4828407913,"@matcha_chai So uhh dude in black just stands there with his hands up? 

This looks more like LARPing than anything real. 

Maybe a designed to go viral tweet so the alt right can have a 'see ANTIFA is REAL and we are getting them'","So uhh dude in black just stands there with his hands up? 

This looks more like LARPing than anything real. 

Maybe a designed to go viral tweet so the alt right can have a 'see ANTIFA is REAL and we are getting them'",-1
1284087636823597059,2020-07-17 11:28:44+00:00,829101752943333377,@matcha_chai The fascist regime is upon us armed soldiers arresting civilians in the streets of America,The fascist regime is upon us armed soldiers arresting civilians in the streets of America,-1
1284091125066801157,2020-07-17 11:42:36+00:00,984056200953286656,@matcha_chai @11eatpraylove Where the fuck are we living? Why the fuck are stormtroopers on American streets? Who thinks this is normal?,Where the fuck are we living? Why the fuck are stormtroopers on American streets? Who thinks this is normal?,-1
1284092659678810115,2020-07-17 11:48:42+00:00,15723951,@matcha_chai @DarickR The Candlejackboots,The Candlejackboots,-1
1284112670958944258,2020-07-17 13:08:13+00:00,261336129,@matcha_chai No reason?,No reason?,-1
1284117880985051137,2020-07-17 13:28:55+00:00,360771828,@matcha_chai About TIME! Personal responsibility and the rule of law ...,About TIME! Personal responsibility and the rule of law ...,-1
1284118850666037254,2020-07-17 13:32:46+00:00,467213631,"@matcha_chai That’s way more fancy than the human traffic snatchers in portland. 
Watching people just disappear from the other side of the street is a surreal and confusing experience.","That’s way more fancy than the human traffic snatchers in portland. 
Watching people just disappear from the other side of the street is a surreal and confusing experience.",-1
1284119972206313473,2020-07-17 13:37:13+00:00,858804318815866880,@matcha_chai @AmmConservative How can anyone know what led to this on a 10 second video?,How can anyone know what led to this on a 10 second video?,-1
1284121700284551170,2020-07-17 13:44:05+00:00,1166524552312057856,"@matcha_chai Hi I’m Tim with ABC News. Did you take this video or otherwise own all rights to it? If so, do you agree to allow ABC News and its licensees to use and distribute it without restriction in all media? For full terms, see https://t.co/0yPG4QSMDb","Hi I’m Tim with ABC News. Did you take this video or otherwise own all rights to it? If so, do you agree to allow ABC News and its licensees to use and distribute it without restriction in all media? For full terms, see https://t.co/0yPG4QSMDb",-1
1284125675281018880,2020-07-17 13:59:53+00:00,2902968985,"@matcha_chai Where is this, who the F are they, what is happening... Trump is killing the USA","Where is this, who the F are they, what is happening... Trump is killing the USA",-1
1284126412287475717,2020-07-17 14:02:49+00:00,1244012428662312964,"@matcha_chai This video is a fake!! No cuffs, no zips! Give me a break","This video is a fake!! No cuffs, no zips! Give me a break",-1
1284128343403765760,2020-07-17 14:10:29+00:00,1429482654,@matcha_chai Stop being violent/destructive assholes. Don’t talk about rights when you are breaking laws daily. Want to be a 3rd world country? Portland looks like they do!,Stop being violent/destructive assholes. Don’t talk about rights when you are breaking laws daily. Want to be a 3rd world country? Portland looks like they do!,-1
1284130032793923584,2020-07-17 14:17:12+00:00,1013454451489812483,"@matcha_chai I’ve seen people taken off his bicycles. This is a bad example, the guy is in a helmet.","I’ve seen people taken off his bicycles. This is a bad example, the guy is in a helmet.",-1
1284131406545924096,2020-07-17 14:22:39+00:00,1207295729087270913,@matcha_chai Those two cops should have shot that thug protester and that whiny chick too,Those two cops should have shot that thug protester and that whiny chick too,-1
1284132849529098241,2020-07-17 14:28:24+00:00,2818128236,@matcha_chai You might think that if you only see a 5-second clip.,You might think that if you only see a 5-second clip.,-1
1284133165171445760,2020-07-17 14:29:39+00:00,554509031,"@matcha_chai How can you automatically say "" for no reason? Were you there? I'm sure they caught him doing something.","How can you automatically say "" for no reason? Were you there? I'm sure they caught him doing something.",-1
1284134743806603264,2020-07-17 14:35:55+00:00,285218010,"@matcha_chai Did I miss how its known these are federal officers, or law enforcement at all? I couldn't see or hear any identification, and the mini-van appears unmarked.","Did I miss how its known these are federal officers, or law enforcement at all? I couldn't see or hear any identification, and the mini-van appears unmarked.",-1
1284136402326900738,2020-07-17 14:42:31+00:00,14448498,@matcha_chai This is how terrorists are handled.,This is how terrorists are handled.,-1
1284136624150978560,2020-07-17 14:43:23+00:00,21234194,@matcha_chai @peterbakernyt Please use your influence to check this out.  This is outrageous if true.,Please use your influence to check this out.  This is outrageous if true.,-1
1284139378588164097,2020-07-17 14:54:20+00:00,1119015708560691201,@matcha_chai Who is nlg ? Soria ?,Who is nlg ? Soria ?,-1
1284140016214704130,2020-07-17 14:56:52+00:00,2675516420,"@matcha_chai good, keep it up!","good, keep it up!",-1
1284140435645104128,2020-07-17 14:58:32+00:00,2743467459,@matcha_chai These are impersonators that MUST BE CHALLENGED.,These are impersonators that MUST BE CHALLENGED.,-1
1284147429864910850,2020-07-17 15:26:20+00:00,562532128,"@matcha_chai They need probable cause, and they need to tell someone they are under arrest. This whittling away of civil rights must cease.","They need probable cause, and they need to tell someone they are under arrest. This whittling away of civil rights must cease.",-1
1284148113071104001,2020-07-17 15:29:03+00:00,1026878766449025024,"@matcha_chai Hi, did you take this video? I'm a video editor at The Washington Post and am working on a story about Portland protests. I'm looking for footage from last night (July 15). I was wondering if I can get your permission to use this clip. You will receive full credit.","Hi, did you take this video? I'm a video editor at The Washington Post and am working on a story about Portland protests. I'm looking for footage from last night (July 15). I was wondering if I can get your permission to use this clip. You will receive full credit.",-1
1284148626571370496,2020-07-17 15:31:05+00:00,605337752,"@matcha_chai I hope you got that license plate. Some questions:

(1) unofficial vehicle?

(2) military-type dress?

(3) failure to self-identify?

(4) failure to state reason for arrest?

(5) WAS it an arrest?

WHO ARE THOSE GUYS? WHERE DID THEY TAKE HIM?","I hope you got that license plate. Some questions:

(1) unofficial vehicle?

(2) military-type dress?

(3) failure to self-identify?

(4) failure to state reason for arrest?

(5) WAS it an arrest?

WHO ARE THOSE GUYS? WHERE DID THEY TAKE HIM?",-1
1284149658361749506,2020-07-17 15:35:11+00:00,1217626144196956160,@matcha_chai Why are terrorists surprised? https://t.co/emavOX34WQ,Why are terrorists surprised? https://t.co/emavOX34WQ,-1
1284158454471565312,2020-07-17 16:10:08+00:00,273871922,@matcha_chai The reason is being a fucking terrorist.,The reason is being a fucking terrorist.,-1
1284160580782350337,2020-07-17 16:18:35+00:00,3069279631,@matcha_chai Your Tweet was quoted in an article by @Refinery29  https://t.co/5a08ljobcY,Your Tweet was quoted in an article by   https://t.co/5a08ljobcY,-1
1284167583948656641,2020-07-17 16:46:25+00:00,24672319,@matcha_chai It’s very Putin-esque,It’s very Putin-esque,-1
1284167948354158593,2020-07-17 16:47:52+00:00,871165786022391808,@matcha_chai For no reason huh.,For no reason huh.,-1
1284168373144678400,2020-07-17 16:49:33+00:00,984213611663974400,@matcha_chai Feel free to share video from the 60 seconds prior to this incident. Seems like you were right there to capture it all.,Feel free to share video from the 60 seconds prior to this incident. Seems like you were right there to capture it all.,-1
1284174611677159426,2020-07-17 17:14:20+00:00,1308398197,@matcha_chai Taking terrorists off the streets of Portland. Reality is hitting.,Taking terrorists off the streets of Portland. Reality is hitting.,-1
1284174666068897793,2020-07-17 17:14:33+00:00,60614981,@matcha_chai Act like a terrorist. Be surprised when you're Gitmo'd. Zoomers everyone.,Act like a terrorist. Be surprised when you're Gitmo'd. Zoomers everyone.,-1
1284178852760166400,2020-07-17 17:31:12+00:00,4890316755,@matcha_chai Hi there! I'm a journalist at PBS @NewsHour. We're doing a broadcast story tonight on what's been happening in Portland (the protests + federal response). Would we be able to use this video on our show tonight? We would be happy to credit you.,Hi there! I'm a journalist at PBS . We're doing a broadcast story tonight on what's been happening in Portland (the protests + federal response). Would we be able to use this video on our show tonight? We would be happy to credit you.,-1
1284180912456990740,2020-07-17 17:39:23+00:00,4161038488,@matcha_chai DeFuNd ThE pOLiCe!,DeFuNd ThE pOLiCe!,-1
1284193211674537986,2020-07-17 18:28:15+00:00,2160252974,@matcha_chai Goddamn,Goddamn,-1
1284198659274477568,2020-07-17 18:49:54+00:00,1075833663298957312,@matcha_chai Did you film this? What happened before? Any context as to why they went after this particular person while walking past the person filming and the other person dressed in black?,Did you film this? What happened before? Any context as to why they went after this particular person while walking past the person filming and the other person dressed in black?,-1
1284202436895408130,2020-07-17 19:04:54+00:00,1281288797540495360,@matcha_chai For no reason? I’m sure.....,For no reason? I’m sure.....,-1
1284204353369157632,2020-07-17 19:12:31+00:00,1275534028607610880,"@matcha_chai Haha that's what you get! Can't wait til they round up all y'all, and you wake up in Guantanamo Bay.","Haha that's what you get! Can't wait til they round up all y'all, and you wake up in Guantanamo Bay.",-1
1284205153004990467,2020-07-17 19:15:42+00:00,823604524849971200,"@matcha_chai Muh riots, reeeeeeeeeee!","Muh riots, reeeeeeeeeee!",-1
1284207774780596230,2020-07-17 19:26:07+00:00,20148675,@matcha_chai Apparently not for no reason.,Apparently not for no reason.,-1
1284207990602686470,2020-07-17 19:26:59+00:00,170921335,"@matcha_chai This is 100% fake.  If people are going to stage these things for a point, say it is ""like"" this, but this is blatant","This is 100% fake.  If people are going to stage these things for a point, say it is ""like"" this, but this is blatant",-1
1284210114979864576,2020-07-17 19:35:25+00:00,1055420859836448768,@matcha_chai Can you imagine these little shitbags in jail,Can you imagine these little shitbags in jail,-1
1284211898418855940,2020-07-17 19:42:30+00:00,3922164377,"@matcha_chai You meant to say, ""...for no reason that I'm aware of."" Use your big boi/big xhe sentences.

You can go ahead and hide this reply now. 🤣","You meant to say, ""...for no reason that I'm aware of."" Use your big boi/big xhe sentences.

You can go ahead and hide this reply now. 🤣",-1
1284214609046499328,2020-07-17 19:53:17+00:00,328899288,@matcha_chai @Hertz @Avis @ThriftyCars @Enterprise @Alamo @Budget do you know that your cars are being used in Portland in dangerous stunts like this by unmarked agents? Which of you will pledge to ask renters to disclose if they’re from @DHS? Don’t allow your cars to be damaged. #Portland,do you know that your cars are being used in Portland in dangerous stunts like this by unmarked agents? Which of you will pledge to ask renters to disclose if they’re from ? Don’t allow your cars to be damaged. #Portland,-1
1284214630857019393,2020-07-17 19:53:22+00:00,1283510529294848000,@matcha_chai There was a reason. Stop lying. Also what does the guy expect when he's dressed in full black combat gear. He's obviously looking for some trouble and lo and behold he sounded. I think the best thing to do would be for you guys to go home.,There was a reason. Stop lying. Also what does the guy expect when he's dressed in full black combat gear. He's obviously looking for some trouble and lo and behold he sounded. I think the best thing to do would be for you guys to go home.,-1
1284215245548871680,2020-07-17 19:55:48+00:00,27648921,@matcha_chai Can u also arrest the annoying bolshevik squealing behind the camera?,Can u also arrest the annoying bolshevik squealing behind the camera?,-1
1284217311381975040,2020-07-17 20:04:01+00:00,3031830960,@matcha_chai deeply saddened,deeply saddened,-1
1284219563605782528,2020-07-17 20:12:58+00:00,191321236,@matcha_chai No reason - how would you know? You don't know what crimes that fool may have committed. You chair anarchists are total morons. BTW - Homeland Security military guys don't need your permission. Go live in a better country of your choice - good luck! Fucktard.,No reason - how would you know? You don't know what crimes that fool may have committed. You chair anarchists are total morons. BTW - Homeland Security military guys don't need your permission. Go live in a better country of your choice - good luck! Fucktard.,-1
1284219788613517313,2020-07-17 20:13:51+00:00,1248681597236318211,@matcha_chai Domestic terrorists have no rights. Play time is over.,Domestic terrorists have no rights. Play time is over.,-1
1284220937081167873,2020-07-17 20:18:25+00:00,1031573904417083392,@matcha_chai Good round up these criminal anarchist/children and put a stop to this garbage,Good round up these criminal anarchist/children and put a stop to this garbage,-1
1284221013300064256,2020-07-17 20:18:43+00:00,3069279631,@matcha_chai Your Tweet was quoted in an article by @DailyCaller  https://t.co/tTfP7CMLkD,Your Tweet was quoted in an article by   https://t.co/tTfP7CMLkD,-1
1284223057918222336,2020-07-17 20:26:51+00:00,3606249972,@matcha_chai It's nothing short of fucking Kidnapping!,It's nothing short of fucking Kidnapping!,-1
1284227925202485248,2020-07-17 20:46:11+00:00,1114570338963152897,"@matcha_chai Good. It's time to start enforcing the law, and reclaim the streets for the law abiding majority. 👍","Good. It's time to start enforcing the law, and reclaim the streets for the law abiding majority. 👍",-1
1284228745088335872,2020-07-17 20:49:27+00:00,51920761,@matcha_chai They didn't even handcuff him.  He just put his hands behind his back and kept them there.  Fishy very fishy.,They didn't even handcuff him.  He just put his hands behind his back and kept them there.  Fishy very fishy.,-1
1284230603240542209,2020-07-17 20:56:50+00:00,867588566288916480,@matcha_chai I hope this protester disappears,I hope this protester disappears,-1
1284231215659331586,2020-07-17 20:59:16+00:00,823327481893711877,@matcha_chai maybe you should call the police?,maybe you should call the police?,-1
1284232325853634560,2020-07-17 21:03:41+00:00,1939885776,@matcha_chai Yay. Do it some more. Arrest all of them.,Yay. Do it some more. Arrest all of them.,-1
1284233035722952704,2020-07-17 21:06:30+00:00,2490328020,@matcha_chai They just retrieved an infiltrated officer - that explained the soft treatment.,They just retrieved an infiltrated officer - that explained the soft treatment.,-1
1284233380406497286,2020-07-17 21:07:52+00:00,823360908759945216,@matcha_chai This is Pinochet level shit.,This is Pinochet level shit.,-1
1284234360045080577,2020-07-17 21:11:46+00:00,930767104629932032,"@matcha_chai Hi there I work for CBS News, I hope you're safe! Can we use this video? Here are our terms: CBS News seeks permission, which may not be revoked, to use your material on all platforms (plus affiliates and international) on all media, worldwide, in perpetuity. Do you agree?","Hi there I work for CBS News, I hope you're safe! Can we use this video? Here are our terms: CBS News seeks permission, which may not be revoked, to use your material on all platforms (plus affiliates and international) on all media, worldwide, in perpetuity. Do you agree?",-1
1284235051857858563,2020-07-17 21:14:30+00:00,1140020085517692928,@matcha_chai Why isn’t this being shown on CNN or MSNBC.  Where are the news cameras?,Why isn’t this being shown on CNN or MSNBC.  Where are the news cameras?,-1
1284236690924515328,2020-07-17 21:21:01+00:00,219894422,@matcha_chai Totalitarian Marxists groups like Antifa and BLM are terrorists and need to be removed from the streets to prevent harm to law-abiding citizenry. Period.,Totalitarian Marxists groups like Antifa and BLM are terrorists and need to be removed from the streets to prevent harm to law-abiding citizenry. Period.,-1
1284239905523023872,2020-07-17 21:33:48+00:00,792517386792382464,"@matcha_chai These the ""Brown Shirts"" or the ones in the black uniforms with the two silver Flash's on the collars ?Donny Babe been reading ( sic) Mein Kampf ? What a NASTY Person .","These the ""Brown Shirts"" or the ones in the black uniforms with the two silver Flash's on the collars ?Donny Babe been reading ( sic) Mein Kampf ? What a NASTY Person .",-1
1284242810548490241,2020-07-17 21:45:20+00:00,346874432,@matcha_chai Did anyone get their name? I feel like we need to make sure they’re released. I could see them disappearing pretty easily.,Did anyone get their name? I feel like we need to make sure they’re released. I could see them disappearing pretty easily.,-1
1284245969731833857,2020-07-17 21:57:53+00:00,140571081,"@matcha_chai Trump the tyrant violating the United States constitutional rights of Americans citizens , there many similarities between This government and Iran,s governments","Trump the tyrant violating the United States constitutional rights of Americans citizens , there many similarities between This government and Iran,s governments",-1
1284250660662390784,2020-07-17 22:16:32+00:00,135876300,@matcha_chai Good so the good force is at work f u Darth Vader,Good so the good force is at work f u Darth Vader,-1
1284252616818597889,2020-07-17 22:24:18+00:00,2366664962,@matcha_chai Love this approach,Love this approach,-1
1284254790537666560,2020-07-17 22:32:57+00:00,3421202043,@matcha_chai 😂😂😂😂 “Use Your Words” 😂😂😂 Who the Fck do these #Snowflakes think they are talking to one of their little buddies!?   Your #Commie friend was wanted and you don’t need know it either.  It’s not your right! #BLMTerroristMarxists #AntifaTerrorists #ArrestAllProtesters,😂😂😂😂 “Use Your Words” 😂😂😂 Who the Fck do these #Snowflakes think they are talking to one of their little buddies!?   Your #Commie friend was wanted and you don’t need know it either.  It’s not your right! #BLMTerroristMarxists #AntifaTerrorists #ArrestAllProtesters,-1
1284255654564237313,2020-07-17 22:36:23+00:00,492445688,@matcha_chai Yeah. How cool was that !!,Yeah. How cool was that !!,-1
1284257519549001728,2020-07-17 22:43:47+00:00,2705075677,"@matcha_chai All I see here is a peacefully handled arrest.  What is the context of the situation? What happened prior?

If a crime/violent act was committed (or if this person had committed one in the past and had only just been caught), what about this is unsettling?","All I see here is a peacefully handled arrest.  What is the context of the situation? What happened prior?

If a crime/violent act was committed (or if this person had committed one in the past and had only just been caught), what about this is unsettling?",-1
1284261392732676096,2020-07-17 22:59:11+00:00,1092879845380390912,@matcha_chai Good.,Good.,-1
1284263956270288896,2020-07-17 23:09:22+00:00,1087750195994152964,"@matcha_chai Good, Terrorist have to be taken off the streets of America before they burn More buildings down payed for by the American citizens !","Good, Terrorist have to be taken off the streets of America before they burn More buildings down payed for by the American citizens !",-1
1284266850734546945,2020-07-17 23:20:52+00:00,35307120,@matcha_chai Use your words 🤣 ok Karen...ain’t getting him out honey....that’s the feds,Use your words 🤣 ok Karen...ain’t getting him out honey....that’s the feds,-1
1284271577413099521,2020-07-17 23:39:39+00:00,247029251,@matcha_chai This is why citizens should carry assault rifles.,This is why citizens should carry assault rifles.,-1
1284272083099418624,2020-07-17 23:41:39+00:00,365825606,@matcha_chai Awesome!! Take them all to the hot house,Awesome!! Take them all to the hot house,-1
1284273244523167744,2020-07-17 23:46:16+00:00,1275050966711250944,"@matcha_chai well..
dont go around looting..","well..
dont go around looting..",-1
1284274444278562817,2020-07-17 23:51:02+00:00,1181259839806332929,"@matcha_chai Barr &amp; DHS are flexing their muscles &amp; flaunting the rules. 

This is how it starts. Slowly. One city. Then the next. Then one more. It's just the beginning.

They're testing how far they can go, before people fight back. Giving us the middle finger &amp; daring us to stop them.","Barr & DHS are flexing their muscles & flaunting the rules. 

This is how it starts. Slowly. One city. Then the next. Then one more. It's just the beginning.

They're testing how far they can go, before people fight back. Giving us the middle finger & daring us to stop them.",-1
